Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Luxembourg,LUX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.7,8.2,7.7,7.2,6.8,6.3,6,5.6,5.3,5.1,4.8,4.6,4.3,4.1,3.9,3.7,3.5,3.3,3.2,3.1,3,2.9,2.8,2.8,2.7,2.6,2.6,2.5,2.4,..
Luxembourg,LUX,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,16.8,..,..,..,..,14.3,..,..,..,..,12.9,..,..,..,..,14.7,13.5,..,..,..
Luxembourg,LUX,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,..
Luxembourg,LUX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,91.0089492797852,92.3604202270508,93.7527008056641,..,96.0980606079102,102.950500488281,94.5284118652344,92.3992919921875,92.2603378295898,71.0982284545898,77.69435,79.25459,83.40046,85.83948,84.41749,86.95141,87.39585,86.11487,86.907,..,89.17076,88.62819,92.14579,93.76706,94.24956,93.22166,93.46552,91.90925,..,..
Luxembourg,LUX,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.4444444,..,..,..,..,..
Luxembourg,LUX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,13.3,..,..,..,..,..,..,20,20,16.7,16.7,16.7,16.7,16.7,23.3,23.3,23.3,23.3,23.3,20,20,25,21.7,23.3,28.3,28.3,28.3,28.3,28.3,25
Luxembourg,LUX,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,24.1299991607666,11.1000003814697,14.9700002670288,11.1700000762939,12.1700000762939,9.35000038146973,21.1599998474121,9.73999977111816,15.3100004196167,15.4300003051758,19.6399993896484,18.2800006866455,16.9699993133545,14.6199998855591,17.8999996185303,..,14.8900003433228,16.0699996948242,..,..
Luxembourg,LUX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,100.000001749448,100.000001733173,100,99.9999982944289,100.000001688595,100.000000833191,100.000000819389,100.000003214258,99.9999992136347,99.9999976940205,99.9999992489112,100.000002201037,99.9549844388254,99.90289776366,99.8540561003703,99.8082179296171,99.7651683364234,99.7246762192681,..,..
Luxembourg,LUX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.72183239792546,1.70014016482708,2.01205046410623,1.99192920082439,2.82083001489059,3.99091542099098,3.06537209669016,4.38633602298422,6.73001859305192,5.86317308991828,6.85402281551282,3.43302051229053,1.31285404694116,1.27184699397854,1.36200887466153,1.89107255726593,2.0922703686078,3.63501508063994,3.96635215639555,3.7371623657835,3.65968302593806,3.73329601518401,4.14785683220779,5.72319945121627,6.88323194465757,9.03131366096732,..,..,..,..
Luxembourg,LUX,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,6.58325402223012,6.47288960796865,6.37930931269819,6.20813287659029,5.77142101849839,5.03934990696002,5.03593594634587,4.62553493927137,4.19438625813669,4.03226207838349,3.98123584422651,4.10122076222101,4.11076218610282,4.2761091548094,4.56121963906291,4.50699406076819,4.23745723835452,3.79838194028221,3.82791311407251,3.80498503164684,3.84112138310081,3.70367004895373,3.66737868128083,3.40580099888044,3.066832918725,2.87275790450914,..,..,..,..
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.00981084856895,7.19840871198257,0.476077364981137,2.81121867886323,2.41662997155842,0.0173001103921422,0.0177357437704018,4.39291343342686,4.73376288252148,7.02568518942901,6.79469983116832,1.31861333401864,2.73747148667978,0.401760527680878,2.14991954643011,1.6058633317428,3.51414325838959,6.69399553172356,-3.02853191837914,-6.11337327134333,2.96812251049525,0.285277509939249,-2.71708852655756,1.28620669838423,1.86727728350047,1.87367055539431,2.34480720304488,-0.643742843208457,1.17800011729831,..
Luxembourg,LUX,"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,..,..,..,..,..,134714.05675661,144554.041428183,147175.831555126,159384.266464584,163365.407583364,173930.051718911,162952.72495814,177274.233137249,196947.842460053,200743.305403469,209871.622391875,200349.157655038,224997.569481814,209196.126579553,206442.340726182,200260.685551014,194154.779592147,190131.527903495,210819.767912474,225617.118934398,204774.347036453,230298.247554945,249814.999431204,264400.951778564,..
Luxembourg,LUX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,1.48199999332428,2.02900004386902,2.32999992370605,3.48000001907349,2.91799998283386,3.28600001335144,2.52699995040894,2.76300001144409,2.39000010490417,2.34500002861023,1.80499994754791,2.62100005149841,3.67499995231628,5.11299991607666,4.48799991607666,4.73099994659424,4.06500005722046,5.05999994277954,5.12200021743774,4.36100006103516,4.90100002288818,5.1399998664856,5.84800004959106,5.85200023651123,6.66900014877319,6.29099988937378,5.52199983596802,5.46999979019165,5.41300010681152
Luxembourg,LUX,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.44,..,..,..,..
Luxembourg,LUX,"Air transport, passengers carried",IS.AIR.PSGR,409300,405700,460600,470500,532500,569700,639100,559800,701400,842700,870831,885852,822533,853903,855840,851136,927738,1039067,1059848,681482,786920,785200,781146,1555788,1710624,1830972,1845726,1901012,2099102,..
Luxembourg,LUX,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,11.6374309223735,10.3272267504183,10.6930060474584,10.8978040678023,9.54431063767417,9.62949283948612,9.13540121777249,8.5698058048965,8.79957797126065,8.44900862077915,7.92562961522478,7.14327145185175,8.12109383310752,6.95212601801258,4.78006892861218,5.24162938489533,4.94205605207558,4.76673801142294,4.88551504573377,3.95253492327651,4.63445030950062,5.3164718548865,5.00785446092,5.14346124650189,..
Luxembourg,LUX,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,27.1639995574951,26.8330001831055,26.423999786377,26.9750003814697,25.2560005187988,22.9389991760254,23.3229999542236,21.6079998016357,21.9839992523193,20.7929992675781,21.4260005950928,20.0919990539551,19.2859992980957,18.8540000915527,17.2970008850098,16.6940002441406,16.9209995269775,15.2790002822876,12.9099998474121,13.3459997177124,13.3599996566772,12.6719999313354,12.0430002212524,10.9829998016357,12.5229997634888,12.048999786377,10.7629995346069,10.5690002441406,10.3940000534058
Luxembourg,LUX,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.883122861660378,0.834401036924625,0.797909061008847,0.763328177954999,0.679980240590106,0.513502111577532,0.492698850550045,0.44175071348837,0.390131087923407,0.352666413974883,0.341208455649598,0.356611554502437,0.359115254388704,0.36527260376286,0.384050411383555,0.363890695028511,0.308049226951875,0.273360421420946,0.258212786354284,0.253738242137841,0.252706803418364,0.229367597094136,0.21920696553723,0.193516219975802,0.171397205165747,..,..,..,..,..
Luxembourg,LUX,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,..,..,..,..,..,3.38040831465899,3.26319574415169,3.28918406203885,3.24894979415225,2.93023864956286,2.72074671297582,2.71072858024516,3.50421924371001,3.54213994965042,3.39665628739115,3.20879268919651,3.17637691290714,2.89395132396574,2.91858577492698,3.22884728751952,3.10614636806009,2.95638672058038,2.96582467332647,3.04559266396451,2.81171851672828,2.8631299474234,2.82953677756063,2.94153734350702,2.9105596764941,..
Luxembourg,LUX,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,1.029092,1.029311,1.045083,1.060297,1.065825,1.004444,0.992513,0.97819,0.967777,0.952492,0.94534,0.958191,0.945064,0.946633,0.965799,0.963143,0.94782,0.970339,0.958198,0.965661,0.978102,0.969149,0.974533,0.964711,0.973161,0.977016,0.97999,0.973612,0.986959,..
Luxembourg,LUX,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.6944621422709,..,..,..,..,12.947625756762,..,..,..,..,12.5695663507563,..,..,..,..,12.3555351878751,..,..,..,..,12.958783690599,12.6859956830904,11.775576091494,11.6053841041329,10.8576133871579,11.0066546456162,10.3119812903207,10.3646374004433,..,..
Luxembourg,LUX,Total fisheries production (metric tons),ER.FSH.PROD.MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Luxembourg,LUX,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,1.5,0.5,1,1,0.9,1.4,0.9,2,1.4,0.7,0.4,0.9,1.5,1.5,1.6,1,2,0.8,0,0.2,0.7,0.9,0.9,0.3,..,..
Luxembourg,LUX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,22.0973424345882,20.8723033808889,21.4303955587384,22.9455301483262,24.1760998397848,23.7061705490429,23.7668686505104,25.0788935585595,25.5744392594701,24.7565348130386,25.4228323511957,25.1527263585856,24.762257672543,24.7117034312556,24.2360856208686,25.5957602533912,24.2387249694566,24.6564856689704,24.6883617305349,25.138928039112,25.0176241553423,24.5923457822404,25.7106537334035,25.8944321193577,25.7080401359122,25.0917031768719,24.9063899395109,25.2880850532273,..,..
Mexico,MEX,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3,..,..,13.1,..,..,..
Mexico,MEX,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,16.8,..,..,..,..,17.1,..,..,..,..,16.3,..,..,..,..,15.9,15.7,..,..,..
Mexico,MEX,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,..,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,0.6,..,..,..,..,0.5,..,..,..,..,0.4,0.4,..,..,..
Mexico,MEX,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,22.1,21.3,20.6,19.9,19.1,18.1,17.1,16.1,15.1,14,13.1,12.1,11.1,10.2,9.4,8.8,8.4,8.3,8.3,8.2,8.2,8.1,7.9,7.8,7.6,7.6,7.6,7.6,7.5,..
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,44.8,42.6,40.5,38.5,36.6,34.7,32.9,31.2,29.5,27.9,26.4,25,23.6,22.5,21.4,20.5,19.7,19,18.4,17.9,17.4,16.9,16.4,15.9,15.4,14.8,14.1,13.4,12.7,..
Mexico,MEX,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,3.6,..,..,..,..,4.3,..,..,..,..,4.6,..,..,..,..,5.6,5.1,..,..,..
Mexico,MEX,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.25,..,..,..,..,..,..,..,..
Mexico,MEX,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,25.8,..,21.7,..,..,..,..,..,..,..,15.5,..,..,..,..,..,13.6,..,..,12.4,..,..,..,..
Mexico,MEX,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,..,..,..,..,8.5,..,2.3,..,..,..,..,..,..,..,2,..,..,..,..,..,1.6,..,..,1,..,..,..,..
Mexico,MEX,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,..
Mexico,MEX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,95.4182434082031,..,..,..,..,..,..,..,..,..,96.61228,..,97.60458,..,97.56444,97.63584,97.89566,98.15609,98.3823,98.52466,98.43452,98.46177,98.87542,98.5645,99.00004,98.94471,99.1162,99.12469,99.31845,..
Mexico,MEX,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,60.3436698913574,61.5849113464355,62.1846008300781,62.8827590942383,64.799919128418,66.7916793823242,68.5485992431641,70.1620483398438,71.9301910400391,73.1392822265625,73.94414,74.51638,75.03223,79.96292,82.84139,91.17911,99.47841,105.68484,105.38362,102.45194,101.6777,102.8065,104.5256,70.99702,71.72763,72.00232,72.16989,73.72507,..,..
Mexico,MEX,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,..,..,..,..,..,..,..,..,..,..,..,..,29.1124289,..,..,..,..,..,..,31.0408102,..,..,..,..,29.5219895,..,..,..,..,..
Mexico,MEX,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12,..,..,..,..,..,..,14.2,17.4,18.2,16,16,16,22.6,22.6,24.2,22.6,23.2,23.2,27.6,26.2,26.2,36.8,36.8,37.4,42.4,42.4,42.6,48.2,48.2
Mexico,MEX,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.8600006103516,35.2700004577637,34.7999992370605,35.1599998474121,36.439998626709,35.5900001525879,..
Mexico,MEX,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,38.9011340283849,39.1558009412022,39.4078648124867,39.6573566378961,39.9043737990601,40.1488175103514,40.3907879252687,40.6302713820089,40.8674009336949,41.1021171867939,41.3345011634325,41.5647344078681,41.792709159824,42.0185050305219,42.242122151429,42.4635144944241,42.6827426609801,42.870309895754,..,..
Mexico,MEX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.4133016877432,13.1955118498823,13.4270915549992,13.3039693414023,11.8631029257549,13.2618332258809,13.0647238378458,12.6997773864092,12.2384533673184,12.748461320411,12.1673599409573,11.3438848753678,10.6827805508327,10.1690386164319,10.2132927480421,10.3057556226863,9.82410741213981,9.45657974068416,9.76961777722943,9.16840548130559,9.35997754330969,9.06647223491036,8.96482420763479,9.23136345664358,9.7584624231682,9.2152134550018,..,..,..,..
Mexico,MEX,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,4.82065733001327,4.85607368552218,4.72511612461449,4.61704762963817,4.50785121367358,4.63041434707186,4.46989342761562,4.39744712320738,4.31710230599487,4.3263322512802,4.11172867263701,4.28289776873679,4.29831397951909,4.48997269909971,4.35192790635101,4.51428861231733,4.39962428062103,4.23519602656183,4.13422558918054,4.34361243061799,4.01469964528282,4.05413062038038,4.0692578367891,4.02340346865891,3.85311999350743,3.73852342945458,..,..,..,..
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.20338784922272,2.30200659112924,1.68311482778805,0.157925459333171,3.15905968914349,-7.8317422553591,5.07244483344138,5.19356353987794,3.5815678844592,1.24783710646471,3.44098587862088,-1.7929036125865,-1.40293226540929,0.07226231529134,2.49483298450697,0.869515796913007,2.98443834192925,0.782568093541329,-0.357632988476567,-6.67416705024689,3.61718943622142,2.22716085156813,2.24714512087824,0.0294494166966928,1.49918893305392,2.0139271135847,1.67969391612471,0.936351596433013,0.991932458168463,..
Mexico,MEX,"Industry (including construction), value added per worker (constant 2010 US$)",NV.IND.EMPL.KD,..,35023.7317041398,35875.2733895249,35297.6154505009,37704.7732203229,34345.0975121938,35115.2318964959,36030.1254629493,33718.7733369004,32539.8063572753,31611.2019753444,31691.1146867586,31833.9354485604,32089.0508132753,32285.434075933,30843.222441896,30780.3159649258,30348.7832575952,30302.0599472872,29374.8926524094,30023.5037264507,30337.0398436136,30491.142856704,29689.6920879032,29577.8366826084,28811.8002527852,27695.5036610123,26853.9670435879,26566.4435017249,..
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,3.04699993133545,3.09599995613098,3.21399998664856,4.2480001449585,6.88800001144409,5.25,4.05499982833862,3.57299995422363,2.48799991607666,2.56299996376038,2.53800010681152,3.00300002098084,3.45499992370605,3.93700003623962,3.55800008773804,3.56599998474121,3.62800002098084,3.87400007247925,5.35599994659424,5.30299997329712,5.17000007629395,4.88700008392334,4.91400003433228,4.80900001525879,4.31300020217896,3.85899996757507,3.42000007629395,3.32200002670288,3.37800002098084
Mexico,MEX,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.74,..,..,..,..,..
Mexico,MEX,"Air transport, passengers carried",IS.AIR.PSGR,14341300,14901000,15532200,16484800,18791400,14968800,14677700,17266500,17717400,20561100,20894205,20172824,19618662,20661206,21167881,21857658,21243010,20952513,18825976,15728171,31269061,29538937,32909408.724554,35986501.817,39570522,46966763,53313307,58537832,64569640,..
Mexico,MEX,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,19.1355636082271,18.90927536083,18.5388231560325,18.1609112443805,17.3846426074588,19.1513517547962,20.2015918235257,20.2041339424351,20.1123167679929,19.2851644818971,18.9878518498964,18.0518957738262,17.2675847902619,16.6089869782365,16.6589751162367,15.7266043383479,16.6599614768607,15.9208624812093,15.8421985501957,15.0962102628175,15.5616793495315,15.351284303746,16.3467248038826,15.831823954908,15.8991770877474,17.1411607594018,16.9750518529559,17.2587936487827,17.3223648103972,..
Mexico,MEX,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,23.4720001220703,23.048999786377,22.6429996490479,22.0979995727539,21.7560005187988,22.7849998474121,22.5669994354248,24.9109992980957,25.6590003967285,27.0650005340576,26.0779991149902,25.0860004425049,25.1490001678467,25.0049991607666,25.9389991760254,26.1900005340576,26.2029991149902,25.5790004730225,24.2950000762939,24.4009990692139,24.2959995269775,24.0599994659424,24.3059997558594,24.8090000152588,25.1599998474121,25.75,26.0130004882813,25.9540004730225,25.8929996490479
Mexico,MEX,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.583693088923585,0.563967856409734,0.534912334319666,0.447701968936069,0.434081746602595,0.428036025631545,0.40976274033588,0.402417102185167,0.398166487347274,0.38444031641537,0.363229251802416,0.369950353319593,0.36426758843276,0.371916416766503,0.349373690435078,0.347570633574333,0.322682535439855,0.308015024043245,0.298235917378435,0.290696680692057,0.266670703323194,0.253452722450367,0.246588194427152,0.237511460542654,0.221126542406388,..,..,..,..,..
Mexico,MEX,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,1.18582105811776,0.967609763100782,1.01884141152725,0.79463020008151,0.780923918966554,1.21311760942995,1.20420775746187,1.10824352004722,1.23479956437725,1.10767428268591,1.0629568142512,1.34084558197703,1.42848814631062,2.28340286390305,2.53908425471719,2.59173301405018,2.72125914561747,2.55343004544583,2.34610322131051,2.45273585159605,2.08737304881148,1.9860963183513,1.93229894853011,1.81952511124945,1.88671543870006,2.24106993808001,2.66173681229016,2.78738005754589,2.93015743985678,..
Mexico,MEX,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,1.479416,1.779986,2.000225,2.402459,2.52422,3.288536,4.20232,4.862764,5.501439,6.22464,6.74971,6.919777,7.237584,7.348937,7.469909,7.648331,7.744389,7.961309,8.158591,8.422166,8.720406,8.940212,9.223471,9.180892,9.353626,9.433588,9.682478,10.171631,10.500062,..
Mexico,MEX,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,23.1,..,..,..,..,21.5,..,..,..,..,19.9,..,..,..,..,14.4,..,14.4,..,..,..,..,..,..,11.1,..,..,..,..,..
Mexico,MEX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,23.5165578230472,..,..,..,..,24.1366102443026,..,..,..,..,26.7791821594009,..,..,..,..,26.8628999158892,..,..,..,..,26.3654389998875,27.7412967942738,25.9816588282646,25.4490896722485,23.0996897467602,22.132995848429,20.7068285436195,20.9211157874081,..,..
Mexico,MEX,Total fisheries production (metric tons),ER.FSH.PROD.MT,1447147,1453289,1246528,1192966,1262042,1406094,1531420,1572454,1234357,1287371,1403681,1521930,1554807,1470939,1393504,1458215,1522989,1615257,1746285,1776349,1654520,1708789,1724947,1737918,1723597,1691185,1745795,..,..,..
Mexico,MEX,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.251405222,21.7820205104146,21.7820205104146,..
Mexico,MEX,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,17,17.4,18.7,17.7,17.2,16.6,15.2,13.9,13.8,12.2,10.6,10,9.7,9.5,8.7,9.1,9.5,7.9,12.3,17.1,22,22.9,21.5,18.8,16.1,16.5,19.3,24.8,..,..
Mexico,MEX,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,11.8483646611837,11.5944926057709,11.6024353429574,9.07061143521901,8.49192167477219,8.47962461733246,8.74298165622915,8.9877306757099,8.15561188297102,8.60813618545405,9.57286143756433,..,..,..,..,..,..,..,10.0237674138845,9.67979626268781,10.1109133125608,10.0124026674765,9.77301560493986,10.294578624308,10.6319681133961,12.7966219623318,13.5417312572761,13.0489235221748,13.0829255322402,..
Netherlands,NLD,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.4,..,..,3.8,..,..,..
Netherlands,NLD,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,..,..,..,..,..,..,..,..,..,..,16.2,..,..,..,..,13.9,..,..,..,..,12.5,..,..,..,..,11.3,11.2,..,..,..
Netherlands,NLD,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,0.1,..,..,..,..,0.1,..,..,..,..,0.1,0.1,..,..,..
Netherlands,NLD,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,4.6,4.5,4.4,4.3,4,3.7,3.6,3.6,3.8,3.8,3.8,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3,2.9,2.8,2.7,2.7,2.7,2.6,2.6,2.4,2.3,2.1,..
Netherlands,NLD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.3,8,7.7,7.4,7.1,6.9,6.7,6.5,6.4,6.3,6.2,6.1,5.9,5.7,5.6,5.4,5.2,5,4.8,4.6,4.5,4.3,4.2,4.2,4.1,4,4,3.9,3.9,..
Netherlands,NLD,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,..,..,..,..,..,..,..,..,..,..,9.8,..,..,..,..,9.9,..,..,..,..,10,..,..,..,..,12.5,12.6,..,..,..
Netherlands,NLD,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,..,..
Netherlands,NLD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"School enrollment, preprimary (% gross)",SE.PRE.ENRR,97.1255264282227,99.1412200927734,99.4373474121094,98.1610412597656,97.9605331420898,99.7913513183594,100.895431518555,99.916389465332,..,..,..,..,..,..,..,..,..,..,..,..,..,89.8003,90.46785,92.82465,93.56597,94.30688,95.10752,94.288,..,..
Netherlands,NLD,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,..,..,..,..,..,..,..,..,..,..,..,15,..,15.1388889,..,..,16.9444444,..,..,..,..,..,14.7222222,..,..,..,..,..,..,..
Netherlands,NLD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.3,..,..,..,..,..,..,31.3,36,36,36,36,34,36.7,36.7,36.7,36.7,39.3,41.3,42,40.7,40.7,38.7,38.7,38.7,37.3,37.3,36,36,31.33
Netherlands,NLD,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,..,..,..,..,..,..,..,..,..,..,21.5300006866455,22.3999996185303,21.7000007629395,21.3799991607666,22.3299999237061,22.3099994659424,25.4899997711182,26.7600002288818,25.9500007629395,26.0400009155273,26.8999996185303,27.8999996185303,28.3199996948242,23.1299991607666,24.0499992370605,24.5,24.3799991607666,25.9799995422363,24.7600002288818,..
